Entry_Date,Exit_Date,Holding_Days,Asset_Y,Asset_X,Hedge_Ratio,Entry_Value,Exit_Value,PnL,Return_%,Year
2018-04-30,2018-05-02,2,BAJFINANCE.NS,KOTAKBANK.NS,2.484277615124675,-412.81261904933854,-435.6787088757055,-22.866089826366988,-0.055390966194359674,2018
2018-05-08,2018-06-25,48,BAJFINANCE.NS,KOTAKBANK.NS,2.484277615124675,-431.8389273566661,-423.56156663653815,8.277360720127945,0.019167703964982005,2018
2018-07-31,2018-10-16,77,BAJFINANCE.NS,KOTAKBANK.NS,2.484277615124675,383.05683798522784,356.18097957601935,-26.87585840920849,-0.070161541954369,2018
2018-10-31,2018-11-12,12,BAJFINANCE.NS,KOTAKBANK.NS,2.484277615124675,321.00083623478724,348.3256268980855,27.324790663298245,0.08512373669740934,2018
2019-05-06,2019-06-14,39,BAJFINANCE.NS,KOTAKBANK.NS,2.484277615124675,-401.4451137276279,-385.59338122654435,15.851732501083575,0.03948667441457176,2019
2019-07-24,2019-08-28,35,BAJFINANCE.NS,KOTAKBANK.NS,2.484277615124675,-430.6407163293288,-409.0029405096051,21.637775819723743,0.050245541118727935,2019
2019-11-05,2019-11-11,6,BAJFINANCE.NS,KOTAKBANK.NS,2.484277615124675,355.66168269319587,392.57497052520955,36.91328783201368,0.10378764322457575,2019
2019-12-03,2020-01-31,59,BAJFINANCE.NS,KOTAKBANK.NS,2.484277615124675,-427.3306800820234,-410.37151478044524,16.95916530157814,0.039686280653481135,2019
2020-03-12,2020-03-16,4,BAJFINANCE.NS,KOTAKBANK.NS,2.484277615124675,359.08651412715915,324.91849340978996,-34.16802071736919,-0.09515261468513313,2020
2020-03-20,2020-05-15,56,BAJFINANCE.NS,KOTAKBANK.NS,2.484277615124675,335.4388455609287,378.62819442005764,43.18934885912893,0.12875476239761882,2020
2020-07-14,2020-08-26,43,BAJFINANCE.NS,KOTAKBANK.NS,2.484277615124675,329.81002904716456,353.7578236783073,23.947794631142756,0.0726108745095744,2020
