Entry_Date,Exit_Date,Holding_Days,Asset_Y,Asset_X,Hedge_Ratio,Entry_Value,Exit_Value,PnL,Return_%,Year
2018-05-22,2018-06-29,38,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,734.1484910324873,782.4202315537108,48.27174052122348,0.06575201217581386,2018
2018-07-23,2018-09-25,64,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,760.1152732892658,707.2969874065901,-52.818285882675696,-0.06948720508418915,2018
2019-01-30,2019-02-12,13,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,717.6599443293173,760.424275798705,42.764331469387685,0.0595885722859351,2019
2019-02-28,2019-03-12,12,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,732.8868034077276,767.3261635323286,34.43936012460097,0.04699137706459873,2019
2019-03-22,2019-04-04,13,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,-809.3436831930035,-793.2802385198881,16.063444673115328,0.01984749496004245,2019
2019-07-09,2019-07-11,2,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,790.7718685151583,818.4592782074003,27.687409692242,0.03501314449163572,2019
2019-07-30,2019-08-06,7,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,763.7414965996961,733.5812881207833,-30.160208478912864,-0.03949007434215781,2019
2019-08-08,2019-09-20,43,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,748.6744677020661,792.6605013237424,43.98603362167637,0.05875188151758976,2019
2019-11-21,2019-12-26,35,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,-832.0717203794659,-813.4557472657061,18.615973113759765,0.022373039075609925,2019
2020-01-24,2020-01-27,3,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,787.8066320150738,760.5822894811952,-27.2243425338786,-0.03455713804318125,2020
2020-02-05,2020-03-31,55,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,755.2898125204567,612.4323191322518,-142.85749338820494,-0.18914261919074368,2020
2020-04-21,2020-06-22,62,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,-681.3028099141011,-711.8331809892852,-30.53037107518412,-0.044811749828293536,2020
2020-07-31,2020-08-31,31,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,675.4709105055334,732.2308555331888,56.75994502765536,0.0840301841942761,2020
2020-10-14,2020-12-09,56,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,-835.621549266483,-879.7597456844708,-44.13819641798773,-0.05282079723378685,2020
2021-02-02,2021-03-15,41,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,-995.1098211938186,-938.3677391685703,56.74208202524824,0.057020924541952164,2021
2021-04-29,2021-04-30,1,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,879.8432330077271,825.1352239046271,-54.70800910310004,-0.06217926904555686,2021
2021-05-07,2021-05-31,24,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,823.3884979404411,907.545312290511,84.15681435006991,0.1022079061835004,2021
2021-07-22,2021-07-29,7,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,792.3743174408312,742.8733941085638,-49.50092333226735,-0.062471640287563614,2021
2021-07-30,2021-08-09,10,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,767.6748377474753,845.9636915005572,78.28885375308187,0.10198178955923366,2021
2021-09-21,2021-09-28,7,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,733.3921728685505,820.9269067457626,87.53473387721215,0.11935596958286795,2021
2022-03-04,2022-04-08,35,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,679.3341151868458,741.221578384271,61.88746319742518,0.09110018445106867,2022
2022-04-21,2022-05-10,19,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,628.0331048290918,714.5310499154268,86.497945086335,0.1377283210410921,2022
2022-07-28,2022-08-16,19,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,688.5403062151861,751.3162498216932,62.7759436065071,0.09117250368620838,2022
2022-09-27,2022-12-26,90,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,669.235999059013,959.726711922309,290.49071286329604,0.43406319037192237,2022
2023-01-23,2023-02-20,28,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,-1058.6054863190343,-976.913451763965,81.69203455506931,0.07716947967002091,2023
2023-04-05,2023-06-30,86,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,-1049.6998108554556,-974.5817244253317,75.11808643012387,0.07156149372734115,2023
2023-08-28,2023-09-15,18,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,844.8744064104151,902.575812114505,57.70140570408989,0.0682958381343845,2023
2023-10-04,2023-11-15,42,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,736.0456656520091,773.4482181773849,37.40255252537577,0.050815532609982256,2023
2023-12-08,2024-03-06,89,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,-912.3747468428587,-802.6194254443642,109.75532139849452,0.12029631659390726,2023
2024-04-29,2024-05-09,10,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,-837.6010356421964,-778.4016647113413,59.19937093085514,0.07067728955882491,2024
2024-05-28,2024-08-26,90,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,-854.666521371099,-970.3911936265579,-115.72467225545893,-0.13540330568910972,2024
2024-10-23,2025-01-21,90,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,-1044.8704212293167,-921.8322447488586,123.0381764804581,0.11775448321687636,2024
2025-02-03,2025-04-08,64,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,844.8020907278874,896.7792787666431,51.977188038755685,0.06152587524253376,2025
2025-04-16,2025-04-22,6,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,-982.6212112301566,-1046.2566327784323,-63.635421548275644,-0.06476088732972658,2025
2025-04-23,2025-06-13,51,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,-1002.1500524292555,-989.316684783295,12.833367645960493,0.012805834430534478,2025
2025-07-25,2025-08-25,31,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,-1123.0493795984032,-1094.8488501121353,28.200529486267897,0.025110676341188368,2025
2025-09-10,2025-11-12,63,BAJFINANCE.NS,HDFCBANK.NS,2.0321255157184703,994.8800730378784,997.5881855963951,2.708112558516632,0.002722049251873522,2025
