Entry_Date,Exit_Date,Holding_Days,Asset_Y,Asset_X,Hedge_Ratio,Entry_Value,Exit_Value,PnL,Return_%,Year
2018-03-21,2018-03-26,5,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-312.725510941509,-323.94525862846274,-11.219747686953724,-0.035877302280760276,2018
2018-04-04,2018-05-31,57,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-327.0041200695672,-382.7936652003243,-55.78954513075712,-0.17060808016390863,2018
2018-06-01,2018-08-02,62,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-374.55521561594685,-375.2875749495332,-0.7323593335863734,-0.001955277361128256,2018
2018-11-02,2018-11-26,24,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,308.79685692373397,331.5615055353578,22.76464861162384,0.07372046735969923,2018
2019-03-22,2019-04-23,32,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-369.8132537455442,-360.5943825418658,9.218871203678418,0.024928449995525598,2019
2019-05-02,2019-05-24,22,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-386.93996818855436,-375.84852369714474,11.091444491409618,0.028664509751561255,2019
2019-07-22,2019-07-23,1,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,369.41941885050176,361.25577640291317,-8.163642447588586,-0.022098574224903657,2019
2019-07-24,2019-07-29,5,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,366.8201968812018,349.3895272811888,-17.430669600013005,-0.047518293017159284,2019
2019-08-02,2019-09-06,35,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,351.37624150669353,366.956269630722,15.580028124028445,0.04434001586795291,2019
2019-10-01,2019-11-18,48,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-412.55044996346714,-387.75780282906044,24.792647134406707,0.060096037070380574,2019
2019-12-05,2020-01-16,42,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,367.4348123406661,383.5368657731483,16.102053432482194,0.04382288474493599,2019
2020-02-03,2020-03-12,38,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,347.7161542234225,304.36692442465045,-43.34922979877206,-0.12466843795505204,2020
2020-03-13,2020-03-18,5,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,318.25782907125097,265.7216658410447,-52.536163230206284,-0.16507422106007197,2020
2020-03-25,2020-04-24,30,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,272.2498350584634,303.1909134947792,30.941078436315763,0.11364957642553362,2020
2020-06-03,2020-08-03,61,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-333.7993707621504,-329.9383065155731,3.861064246577257,0.011567020745909281,2020
2020-10-07,2020-10-09,2,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-389.2332052267404,-415.05934943459874,-25.826144207858363,-0.06635133863467232,2020
2020-10-12,2020-12-14,63,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-404.56069936640813,-428.33625505831856,-23.775555691910427,-0.058768821907678806,2020
2021-04-08,2021-06-01,54,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,435.61736954380115,442.06308527011066,6.4457157263095155,0.014796737175700249,2021
2021-07-06,2021-07-13,7,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-456.0169615881902,-434.22089013347824,21.796071454711978,0.04779662444748074,2021
2021-07-27,2021-07-28,1,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,399.4180689861093,385.538454456537,-13.87961452957228,-0.03474959098571721,2021
2021-07-30,2021-08-13,14,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,390.12293529239264,428.1462550294169,38.02331973702428,0.09746496885277006,2021
2021-10-14,2022-01-12,90,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-495.3129356797242,-392.3741471205014,102.93878855922281,0.2078257625514234,2021
2022-01-27,2022-03-15,47,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,365.808970603796,382.6836619803309,16.874691376534884,0.046129791045533684,2022
2022-04-20,2022-05-30,40,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,324.94282577723186,358.1461128128875,33.20328703565565,0.102181936025935,2022
2022-07-19,2022-07-27,8,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,318.82058084463944,337.5478439336008,18.727263088961365,0.05873919130110085,2022
2022-09-27,2022-12-26,90,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,317.9427463507785,404.4051473901228,86.46240103934429,0.27194330435817654,2022
2023-01-24,2023-03-06,41,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-445.728132543935,-414.18767288289524,31.540459661039733,0.07076165347927825,2023
2023-08-24,2023-09-15,22,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,353.40349520358666,383.4604713176127,30.056976114026043,0.0850500250335979,2023
2023-09-20,2023-11-21,62,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,338.0120540095758,341.90771173609613,3.8956577265203123,0.011525203555048215,2023
2023-12-18,2024-03-18,91,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-368.08871568865925,-240.4508504416387,127.63786524702056,0.34675843025565767,2023
2024-06-05,2024-07-16,41,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-290.4678739144812,-267.74590247534115,22.72197143914002,0.07822542001952948,2024
2024-09-26,2024-10-04,8,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-305.39825603142367,-281.9339171502111,23.464338881212598,0.07683193475341345,2024
2024-10-23,2024-11-14,22,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-315.36606942871344,-291.8157810275585,23.550288401154944,0.07467603741840827,2024
2024-11-27,2025-01-03,37,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-331.88418636057736,-316.16331128863294,15.72087507194442,0.04736855721972963,2024
2025-01-09,2025-02-05,27,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,277.15154335221234,309.39407336567854,32.242530013466194,0.11633537963918691,2025
2025-03-25,2025-04-22,28,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-317.81294843144417,-355.5374798386448,-37.72453140720063,-0.11870042297958239,2025
2025-04-23,2025-07-22,90,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-333.475114867942,-364.1482487241067,-30.673133856164668,-0.09198027825348047,2025
2025-09-01,2025-10-01,30,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,336.04030338778887,367.67673971944714,31.636436331658274,0.09414476779337383,2025
2025-10-20,2025-12-17,58,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,-397.406183528872,-394.9634899470768,2.442693581795197,0.006146591782001632,2025
2026-01-05,2026-01-06,1,HDFCBANK.NS,ICICIBANK.NS,0.4355490235280997,380.14451423121125,347.55325147121914,-32.591262759992105,-0.08573387630202516,2026
