Entry_Date,Exit_Date,Holding_Days,Asset_Y,Asset_X,Hedge_Ratio,Entry_Value,Exit_Value,PnL,Return_%,Year
2018-02-14,2018-04-03,48,HDFCBANK.NS,TECHM.NS,0.5177867635877531,199.74787604366117,205.64520289091294,5.897326847251776,0.029523852588864224,2018
2018-06-01,2018-06-13,12,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-220.83074070068795,-197.2884468284616,23.542293872226367,0.10660786536116991,2018
2018-07-04,2018-08-13,40,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-237.4558673809675,-226.6611582947158,10.794709086251714,0.04545985409967987,2018
2018-08-31,2018-10-22,52,HDFCBANK.NS,TECHM.NS,0.5177867635877531,177.09172279344256,198.23032215773378,21.138599364291224,0.11936525903555079,2018
2018-11-27,2018-11-29,2,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-206.46306732022128,-224.87199703293265,-18.40892971271137,-0.08916330630775421,2018
2018-11-30,2019-01-24,55,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-216.8677017801112,-201.97921357741575,14.888488202695441,0.0686523999677524,2018
2019-02-07,2019-05-08,90,HDFCBANK.NS,TECHM.NS,0.5177867635877531,174.5431967213733,220.2389997348015,45.69580301342819,0.2618022579612386,2019
2019-05-20,2019-07-23,64,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-258.8107051624182,-265.80802714236916,-6.997321979950982,-0.027036447258082973,2019
2019-08-22,2019-11-20,90,HDFCBANK.NS,TECHM.NS,0.5177867635877531,235.27457575273496,287.2079258955601,51.933350142825134,0.2207350708280745,2019
2020-01-21,2020-01-27,6,HDFCBANK.NS,TECHM.NS,0.5177867635877531,270.4030999268853,250.49203071742647,-19.911069209458844,-0.07363476681607063,2020
2020-02-04,2020-03-18,43,HDFCBANK.NS,TECHM.NS,0.5177867635877531,250.32885407208613,174.73091840003423,-75.5979356720519,-0.3019944942115314,2020
2020-03-19,2020-03-20,1,HDFCBANK.NS,TECHM.NS,0.5177867635877531,204.16839424508132,178.91825295814434,-25.25014128693698,-0.12367311493191747,2020
2020-03-30,2020-04-20,21,HDFCBANK.NS,TECHM.NS,0.5177867635877531,175.23417039779756,229.65352505855256,54.419354660755005,0.31055218589626726,2020
2020-06-29,2020-09-28,91,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-284.8576182436847,-173.16196470600482,111.6956535376799,0.392110466366845,2020
2020-11-09,2020-11-10,1,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-255.56951292737045,-303.0771809734957,-47.50766804612522,-0.18588941811547874,2020
2020-11-12,2020-12-22,40,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-283.142492583056,-239.73675899884097,43.40573358421506,0.15329996281459793,2020
2021-02-03,2021-03-15,40,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-319.26612947683395,-277.7659799485645,41.500149528269446,0.12998607023010472,2021
2021-04-09,2021-05-18,39,HDFCBANK.NS,TECHM.NS,0.5177867635877531,215.68778099509416,277.45736577696556,61.7695847818714,0.28638425643257165,2021
2021-07-20,2021-07-22,2,HDFCBANK.NS,TECHM.NS,0.5177867635877531,213.91734795089292,189.87242481632427,-24.04492313456865,-0.11240286664402938,2021
2021-08-04,2021-09-27,54,HDFCBANK.NS,TECHM.NS,0.5177867635877531,154.07941945430366,119.45901272782874,-34.620406726474926,-0.22469195982882403,2021
2021-10-14,2021-10-26,12,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-164.08547764062553,-88.47556640661708,75.60991123400845,0.46079587493785845,2021
2021-11-10,2022-02-08,90,HDFCBANK.NS,TECHM.NS,0.5177867635877531,33.67027659938299,48.91848719619554,15.248210596812555,0.4528685872777172,2021
2022-04-05,2022-04-25,20,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-93.8308221261442,-77.03405872974781,16.796763396396386,0.17901115023606176,2022
2022-05-25,2022-08-23,90,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-161.56729622788288,-210.70373822462892,-49.13644199674604,-0.30412368804786744,2022
2022-09-16,2022-09-30,14,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-238.8444087178068,-215.90382040849659,22.940588309310215,0.0960482534737264,2022
2022-11-10,2022-11-11,1,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-251.62029190711542,-275.4430410487676,-23.822749141652196,-0.09467737661812373,2022
2022-11-18,2023-01-16,59,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-275.7511907513487,-274.4527797850509,1.2984109662978085,0.004708632310018258,2022
2023-02-22,2023-05-22,89,HDFCBANK.NS,TECHM.NS,0.5177867635877531,245.28123848277392,277.28761442465884,32.006375941884926,0.13048847983590367,2023
2023-07-14,2023-07-25,11,HDFCBANK.NS,TECHM.NS,0.5177867635877531,220.3343292455753,265.44201793619254,45.10768869061724,0.20472383420716125,2023
2023-08-09,2023-11-07,90,HDFCBANK.NS,TECHM.NS,0.5177867635877531,208.36743270897568,161.1868640034603,-47.180568705515384,-0.22642966845693166,2023
2023-12-05,2024-01-12,38,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-192.5344160865103,-158.22917966595674,34.30523642055357,0.17817716498612596,2023
2024-01-17,2024-01-18,1,HDFCBANK.NS,TECHM.NS,0.5177867635877531,98.60310495715726,59.704975160025356,-38.8981297971319,-0.3944919362735384,2024
2024-01-29,2024-03-28,59,HDFCBANK.NS,TECHM.NS,0.5177867635877531,64.35312759437136,93.5089048842234,29.15577728985204,0.4530592121897452,2024
2024-04-18,2024-05-08,20,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-149.80417108668746,-91.3730008564662,58.431170230221255,0.3900503557835434,2024
2024-06-03,2024-07-08,35,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-165.79936689411124,-88.1230801687459,77.67628672536534,0.46849567751952736,2024
2025-01-14,2025-02-04,21,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-16.746160294822403,14.09610835678859,30.842268651610993,1.8417516677627195,2025
2025-02-28,2025-05-29,90,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-105.92184853257834,-145.7338866892261,-39.81203815664776,-0.37586238069101285,2025
2025-07-22,2025-09-04,44,HDFCBANK.NS,TECHM.NS,0.5177867635877531,-208.2403308423286,-192.41281977459425,15.82751106773435,0.07600598310477291,2025
