Entry_Date,Exit_Date,Holding_Days,Asset_Y,Asset_X,Hedge_Ratio,Entry_Value,Exit_Value,PnL,Return_%,Year
2018-03-06,2018-03-22,16,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,-180.31629683592476,-143.72036047896847,36.59593635695629,0.20295412560660578,2018
2018-04-04,2018-04-10,6,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,-167.47563384213447,-159.33360294179673,8.142030900337744,0.048616211884366226,2018
2018-04-23,2018-05-15,22,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,135.05494526687085,167.52751746667923,32.47257219980838,0.2404397124121744,2018
2018-08-01,2018-08-09,8,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,-192.59878504978977,-154.65390922402304,37.94487582576673,0.1970151359779211,2018
2018-09-24,2018-11-15,52,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,111.27021937216333,117.39944703717325,6.129227665009921,0.05508416986677822,2018
2019-04-25,2019-06-27,63,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,-192.7808425878903,-200.55195890725042,-7.771116319360118,-0.04031062534555115,2019
2019-09-12,2019-12-11,90,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,175.0993667485412,172.9219730332105,-2.177393715330709,-0.0124351889773402,2019
2020-02-03,2020-03-02,28,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,-184.36885063845762,-188.40868856893653,-4.03983793047891,-0.021911716195491853,2020
2020-03-03,2020-04-17,45,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,-185.95113700432202,-145.3489635149208,40.602173489401224,0.218348616434959,2020
2020-07-17,2020-09-14,59,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,153.70190765414785,177.74790420829595,24.045996554148104,0.15644566109260774,2020
2020-10-07,2020-10-20,13,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,-189.2297162021564,-170.47379015576593,18.75592604639047,0.09911723392510555,2020
2020-10-26,2020-12-09,44,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,-192.60922333409388,-226.03375269560374,-33.424529361509855,-0.17353545579451676,2020
2021-01-20,2021-02-24,35,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,-307.63072246058493,-336.00736745363184,-28.37664499304691,-0.0922425587603093,2021
2021-05-06,2021-05-10,4,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,359.93046851677866,346.81965846234635,-13.110810054432307,-0.03642595223588616,2021
2021-05-11,2021-06-03,23,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,356.1533190350413,429.62532893667066,73.47200990162935,0.20629320569212656,2021
2021-07-16,2021-07-29,13,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,294.77054207782703,218.4978504666916,-76.27269161113543,-0.2587527609560031,2021
2021-08-02,2021-09-20,49,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,261.5673344688164,315.6298192650784,54.06248479626203,0.20668668320549508,2021
2021-10-28,2021-12-23,56,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,233.3322457598157,282.5890187240175,49.25677296420179,0.21110143951087257,2021
2022-01-21,2022-03-31,69,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,232.81249687423792,223.13369789612614,-9.678798978111786,-0.041573365296366106,2022
2022-04-28,2022-07-27,90,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,-409.3043305615791,-384.50828568052134,24.796044881057753,0.06058094925855478,2022
2022-09-12,2022-10-03,21,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,-516.0329811856219,-411.82631062402567,104.20667056159624,0.2019380046643029,2022
2022-12-26,2022-12-27,1,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,374.50502955746276,358.9047747912931,-15.600254766169655,-0.04165566156642499,2022
2023-01-03,2023-01-27,24,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,353.73648846189354,134.5988225824761,-219.13766587941745,-0.6194940952579286,2023
2023-02-06,2023-03-02,24,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,113.83820373834413,224.6354502483852,110.79724651004108,0.9732870237895472,2023
2023-11-21,2024-01-01,41,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,311.6238338228208,457.31947883429086,145.69564501147005,0.46753691212947424,2023
2024-01-08,2024-04-08,91,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,-608.3918787499896,-787.366090109149,-178.97421135915943,-0.2941758718523369,2024
2024-07-24,2024-08-20,27,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,-857.393220137124,-841.1598943083103,16.23332582881369,0.018933349888418143,2024
2024-09-27,2024-11-12,46,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,734.4040820675597,695.7586184015346,-38.64546366602508,-0.052621526227396416,2024
2024-11-25,2024-12-17,22,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,529.479764686249,613.7933532923068,84.3135886060578,0.15923854739948193,2024
2025-02-19,2025-02-21,2,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,478.05328572907126,452.36510807517516,-25.688177653896105,-0.053734967253115905,2025
2025-02-28,2025-05-29,90,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,456.9623549552567,809.3929769987984,352.4306220435417,0.7712465112756384,2025
2025-09-03,2025-10-15,42,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,615.9619175570402,713.7219389649088,97.76002140786852,0.15871114531819347,2025
2025-10-24,2025-11-07,14,ADANIPORTS.NS,HINDALCO.NS,0.9643153578108816,633.9701914813909,686.1051664715487,52.13497499015784,0.08223568819274396,2025
