Date,Return,Return
2018-06-17,0.07437919312272945,2.1703582817744627
2018-06-18,0.06675441572325616,2.237112697497719
2018-06-19,0.06346485333707871,2.3005775508347974
2018-06-20,0.06346485333707871,2.364042404171876
2018-06-21,0.05807979588509841,2.4221222000569744
2018-06-22,0.05807979588509841,2.480201995942073
2018-06-23,0.05807979588509841,2.5382817918271714
2018-06-24,0.05807979588509841,2.59636158771227
2018-06-25,0.05807979588509841,2.6544413835973684
2018-06-26,0.06332421572629478,2.717765599323663
2018-06-27,0.06332421572629478,2.781089815049958
2018-06-28,0.05833290888521057,2.8394227239351686
2018-06-29,0.05833290888521057,2.8977556328203793
2018-06-30,0.06348263250839797,2.9612382653287774
2018-07-01,0.06348263250839797,3.0247208978371756
2018-07-02,0.06348263250839797,3.0882035303455737
2018-07-03,0.05663361913687095,3.1448371494824445
2018-07-04,0.05236247742859322,3.1971996269110377
2018-07-05,0.05236247742859322,3.2495621043396308
2018-07-06,0.05828481121013652,3.307846915549767
2018-07-07,0.05828481121013652,3.3661317267599036
2018-07-08,0.05828481121013652,3.42441653797004
2018-07-09,0.05828481121013652,3.4827013491801764
2018-07-10,0.05828481121013652,3.5409861603903128
2018-07-11,0.053906156481256295,3.594892316871569
2018-07-12,0.045660017749725945,3.640552334621295
2018-07-13,0.04172572056171341,3.6822780551830085
2018-07-14,0.04658042470612552,3.728858479889134
2018-07-15,0.04658042470612552,3.7754389045952594
2018-07-16,0.0427913178097694,3.818230222405029
2018-07-17,0.04478997908495208,3.863020201489981
2018-07-18,0.04478997908495208,3.907810180574933
2018-07-19,0.04478997908495208,3.9526001596598848
2018-07-20,0.056948188924605805,4.009548348584491
2018-07-21,0.056948188924605805,4.066496537509097
2018-07-22,0.056948188924605805,4.123444726433703
2018-07-23,0.05211342035385765,4.17555814678756
2018-07-24,0.05438112872801055,4.229939275515571
2018-07-25,0.048914586501315575,4.278853862016887
2018-07-26,0.048914586501315575,4.327768448518203
2018-07-27,0.048914586501315575,4.376683035019519
2018-07-28,0.048914586501315575,4.425597621520835
2018-07-29,0.048914586501315575,4.47451220802215
2018-07-30,0.048914586501315575,4.523426794523466
2018-07-31,0.04476341204719487,4.568190206570661
2018-08-01,0.04000550788110073,4.608195714451762
2018-08-02,0.04000550788110073,4.648201222332863
2018-08-03,0.00431490407568527,4.652516126408548
2018-08-04,0.00431490407568527,4.656831030484233
2018-08-05,0.00431490407568527,4.661145934559919
2018-08-06,0.004412439127928654,4.665558373687848
2018-08-07,0.004412439127928654,4.669970812815777
2018-08-08,0.004412439127928654,4.674383251943706
2018-08-09,0.004367300750732806,4.678750552694439
2018-08-10,0.002774276213143656,4.681524828907582
2018-08-11,0.002915473860988662,4.684440302768571
2018-08-12,0.002915473860988662,4.687355776629559
2018-08-13,0.00392684349489748,4.691282620124457
2018-08-14,0.00420865015146118,4.695491270275918
2018-08-15,0.00420865015146118,4.699699920427379
2018-08-16,0.00420865015146118,4.7039085705788395
2018-08-17,0.00420865015146118,4.7081172207303
2018-08-18,0.00420865015146118,4.712325870881761
2018-08-19,0.00420865015146118,4.716534521033222
2018-08-20,0.00420865015146118,4.720743171184683
2018-08-21,0.00420865015146118,4.724951821336144
2018-08-22,0.00420865015146118,4.729160471487605
2018-08-23,0.00420865015146118,4.733369121639066
2018-08-24,0.004203437972831219,4.7375725596118965
2018-08-25,0.004203437972831219,4.741775997584727
2018-08-26,0.004203437972831219,4.745979435557558
2018-08-27,0.004203437972831219,4.750182873530389
2018-08-28,0.004203437972831219,4.75438631150322
2018-08-29,0.004203437972831219,4.758589749476051
2018-08-30,0.004203437972831219,4.762793187448882
2018-08-31,0.004040832699993949,4.766834020148876
2018-09-01,0.002643917469750404,4.7694779376186265
2018-09-02,0.002643917469750404,4.772121855088377
2018-09-03,0.002643917469750404,4.774765772558128
2018-09-04,0.0024802673145476787,4.777246039872676
2018-09-05,0.0022052311335791566,4.779451271006255
2018-09-06,0.0022052311335791566,4.781656502139834
2018-09-07,0.002691495023523066,4.784347997163357
2018-09-08,0.002691495023523066,4.78703949218688
2018-09-09,0.002691495023523066,4.789730987210403
2018-09-10,0.002691495023523066,4.792422482233926
2018-09-11,0.007257633741589392,4.799680115975515
2018-09-12,0.007257633741589392,4.806937749717104
2018-09-13,0.007257633741589392,4.814195383458693
2018-09-14,0.007257633741589392,4.821453017200282
2018-09-15,0.007257633741589392,4.828710650941871
2018-09-16,0.007257633741589392,4.83596828468346
2018-09-17,0.0066120411220667264,4.842580325805527
2018-09-18,0.006692973682232198,4.849273299487759
2018-09-19,0.006692973682232198,4.855966273169991
2018-09-20,0.006692973682232198,4.862659246852223
2018-09-21,0.006692973682232198,4.869352220534455
2018-09-22,0.006692973682232198,4.876045194216687
2018-09-23,0.006692973682232198,4.882738167898919
2018-09-24,-0.0035751884513026363,4.879162979447616
2018-09-25,-0.0035751884513026363,4.875587790996314
2018-09-26,0.006926670575541306,4.882514461571856
2018-09-27,0.007195758032637995,4.889710219604494
2018-09-28,0.007195758032637995,4.8969059776371315
2018-09-29,0.0035842472087194276,4.900490224845851
2018-09-30,0.0035842472087194276,4.90407447205457
2018-10-01,0.0037084149807661343,4.907782887035336
2018-10-02,0.0037084149807661343,4.911491302016102
2018-10-03,0.0028820959065875146,4.914373397922689
2018-10-04,0.0067759320004111825,4.9211493299231
2018-10-05,0.006977936038586955,4.928127265961687
2018-10-06,0.006977936038586955,4.935105202000274
2018-10-07,0.006977936038586955,4.9420831380388615
2018-10-08,0.006977936038586955,4.9490610740774486
2018-10-09,0.006977936038586955,4.956039010116036
2018-10-10,0.006977936038586955,4.963016946154623
2018-10-11,0.006977936038586955,4.96999488219321
2018-10-12,0.006977936038586955,4.976972818231797
2018-10-13,0.0032169885685918486,4.9801898068003885
2018-10-14,0.0032169885685918486,4.98340679536898
2018-10-15,0.0032169885685918486,4.9866237839375716
2018-10-16,0.0032169885685918486,4.989840772506163
2018-10-17,0.0035600298616522475,4.993400802367815
2018-10-18,0.0035600298616522475,4.996960832229467
2018-10-19,0.0035600298616522475,5.000520862091119
2018-10-20,0.004162438995050803,5.00468330108617
2018-10-21,0.004162438995050803,5.008845740081221
2018-10-22,0.004162438995050803,5.013008179076272
2018-10-23,0.004894663173069757,5.017902842249342
2018-10-24,0.00528156997989089,5.023184412229233
2018-10-25,0.00528156997989089,5.0284659822091236
2018-10-26,0.00528156997989089,5.0337475521890145
2018-10-27,0.00528156997989089,5.039029122168905
2018-10-28,0.00528156997989089,5.044310692148796
2018-10-29,0.004697309844758766,5.049008001993555
2018-10-30,0.004697309844758766,5.053705311838314
2018-10-31,0.005101687905228315,5.058806999743543
2018-11-01,0.004628510382340663,5.063435510125883
2018-11-02,0.003847739794181406,5.067283249920065
2018-11-03,0.003822441761485555,5.0711056916815505
2018-11-04,0.003822441761485555,5.074928133443036
2018-11-05,0.003822441761485555,5.078750575204522
2018-11-06,0.0036624037620888532,5.082412978966611
2018-11-07,0.0032246043570071325,5.085637583323618
2018-11-08,0.0032246043570071325,5.0888621876806255
2018-11-09,0.0032246043570071325,5.092086792037633
2018-11-10,0.0032246043570071325,5.09531139639464
2018-11-11,0.0032246043570071325,5.098536000751648
2018-11-12,0.0032246043570071325,5.101760605108655
2018-11-13,0.0035155399219209188,5.105276145030576
2018-11-14,0.0035155399219209188,5.108791684952497
2018-11-15,0.0027386273678014516,5.111530312320298
2018-11-16,0.0029274388575848873,5.114457751177882
2018-11-17,0.0029274388575848873,5.117385190035467
2018-11-18,0.0029274388575848873,5.120312628893052
2018-11-19,0.0029274388575848873,5.123240067750636
2018-11-20,0.0029274388575848873,5.126167506608221
2018-11-21,0.0020423691383800536,5.128209875746601
2018-11-22,0.0020423691383800536,5.13025224488498
2018-11-23,0.0020423691383800536,5.13229461402336
2018-11-24,0.0020423691383800536,5.13433698316174
2018-11-25,0.0020423691383800536,5.1363793523001195
2018-11-26,0.0020423691383800536,5.138421721438499
2018-11-27,-0.0020413709612415332,5.136380350477258
2018-11-28,-0.0020413709612415332,5.134338979516016
2018-11-29,-0.0020413709612415332,5.132297608554775
2018-11-30,-0.01045461105216909,5.121842997502606
2018-12-01,-0.01045461105216909,5.111388386450437
2018-12-02,-0.01045461105216909,5.100933775398268
2018-12-03,-0.009150447236452322,5.0917833281618154
2018-12-04,-0.009150447236452322,5.082632880925363
2018-12-05,-0.009150447236452322,5.073482433688911
2018-12-06,-0.009150447236452322,5.0643319864524585
2018-12-07,-0.004423516381195916,5.059908470071263
2018-12-08,0.007163600642658332,5.067072070713921
2018-12-09,0.007163600642658332,5.07423567135658
2018-12-10,0.007338649219342501,5.081574320575922
2018-12-11,0.007338649219342501,5.088912969795264
2018-12-12,0.007338649219342501,5.096251619014606
2018-12-13,0.016553385396016165,5.112805004410623
2018-12-14,0.016553385396016165,5.129358389806639
2018-12-15,0.016553385396016165,5.145911775202656
2018-12-16,0.016553385396016165,5.162465160598672
2018-12-17,0.016553385396016165,5.179018545994689
2018-12-18,0.011304101979886103,5.1903226479745745
2018-12-19,0.011304101979886103,5.20162674995446
2018-12-20,0.011304101979886103,5.212930851934346
2018-12-21,0.013433452428510618,5.226364304362857
2018-12-22,0.013433452428510618,5.239797756791368
2018-12-23,0.013433452428510618,5.253231209219878
2018-12-24,0.013433452428510618,5.266664661648389
2018-12-25,0.013433452428510618,5.2800981140769
2018-12-26,0.013433452428510618,5.29353156650541
2018-12-27,0.013433452428510618,5.306965018933921
2018-12-28,0.013433452428510618,5.320398471362432
2018-12-29,0.013433452428510618,5.333831923790942
2018-12-30,0.013433452428510618,5.347265376219453
2018-12-31,0.013433452428510618,5.360698828647964
2019-01-01,0.014462830451408618,5.375161659099373
2019-01-02,0.014462830451408618,5.389624489550782
2019-01-03,0.014462830451408618,5.404087320002191
2019-01-04,0.014462830451408618,5.4185501504536
2019-01-05,0.014462830451408618,5.4330129809050085
2019-01-06,0.014462830451408618,5.4474758113564175
2019-01-07,0.014462830451408618,5.461938641807826
2019-01-08,0.014462830451408618,5.476401472259235
2019-01-09,0.0018072853373821915,5.478208757596618
2019-01-10,0.0018072853373821915,5.480016042934
2019-01-11,0.0018072853373821915,5.481823328271383
2019-01-12,0.0018072853373821915,5.483630613608765
2019-01-13,0.0018072853373821915,5.485437898946148
2019-01-14,0.0018072853373821915,5.48724518428353
2019-01-15,0.0018072853373821915,5.489052469620913
2019-01-16,0.0018072853373821915,5.490859754958295
2019-01-17,0.0003859251229586269,5.491245680081254
2019-01-18,0.0003859251229586269,5.491631605204212
2019-01-19,0.0003859251229586269,5.49201753032717
2019-01-20,0.0003859251229586269,5.492403455450129
2019-01-21,0.0003859251229586269,5.492789380573087
2019-01-22,0.0003859251229586269,5.493175305696045
2019-01-23,0.0003859251229586269,5.493561230819004
2019-01-24,0.0003859251229586269,5.493947155941962
2019-01-25,0.00017592247527081756,5.494123078417233
2019-01-26,0.00017592247527081756,5.494299000892504
2019-01-27,0.00017592247527081756,5.4944749233677745
2019-01-28,0.00017592247527081756,5.494650845843045
2019-01-29,0.0006163271358819158,5.495267172978927
2019-01-30,0.0011727602981665562,5.4964399332770935
2019-01-31,0.0021277436588617526,5.498567676935955
2019-02-01,0.0021277436588617526,5.500695420594816
2019-02-02,0.0021277436588617526,5.502823164253678
2019-02-03,0.0021277436588617526,5.504950907912539
2019-02-04,0.01223286609845383,5.517183774010992
2019-02-05,0.01223286609845383,5.529416640109446
2019-02-06,0.01223286609845383,5.541649506207899
2019-02-07,0.008555472001048371,5.5502049782089475
2019-02-08,0.023383265203358077,5.573588243412305
2019-02-09,0.023383265203358077,5.596971508615663
2019-02-10,0.023383265203358077,5.620354773819021
2019-02-11,0.021192422585125856,5.641547196404147
2019-02-12,0.021192422585125856,5.662739618989273
2019-02-13,0.023074211028822896,5.6858138300180965
2019-02-14,0.020768310049805096,5.706582140067901
2019-02-15,0.023075993308019994,5.729658133375922
2019-02-16,0.023075993308019994,5.752734126683942
2019-02-17,0.023075993308019994,5.775810119991962
2019-02-18,0.023075993308019994,5.798886113299982
2019-02-19,0.02149695806842913,5.820383071368411
2019-02-20,0.02149695806842913,5.84188002943684
2019-02-21,0.02149695806842913,5.863376987505269
2019-02-22,0.02149695806842913,5.884873945573698
2019-02-23,0.02149695806842913,5.906370903642127
2019-02-24,0.02149695806842913,5.927867861710556
2019-02-25,0.02149695806842913,5.949364819778985
2019-02-26,0.023070733744770103,5.972435553523756
2019-02-27,0.020807439534091463,5.993242993057847
2019-02-28,0.0192444651503251,6.012487458208172
2019-03-01,0.0192444651503251,6.031731923358497
2019-03-02,0.018091652873544205,6.049823576232042
2019-03-03,0.018091652873544205,6.067915229105586
2019-03-04,0.018091652873544205,6.086006881979131
2019-03-05,0.018091652873544205,6.1040985348526755
2019-03-06,0.018091652873544205,6.12219018772622
2019-03-07,0.018091652873544205,6.140281840599765
2019-03-08,0.01754494392802197,6.157826784527787
2019-03-09,0.007698440704759393,6.165525225232546
2019-03-10,0.007698440704759393,6.173223665937305
2019-03-11,0.006980001714625461,6.180203667651931
2019-03-12,0.006980001714625461,6.187183669366556
2019-03-13,0.007316529754821863,6.194500199121378
2019-03-14,0.007773720414224688,6.202273919535602
2019-03-15,0.007773720414224688,6.210047639949827
2019-03-16,0.007773720414224688,6.217821360364051
2019-03-17,0.007773720414224688,6.225595080778276
2019-03-18,0.007773720414224688,6.2333688011925
2019-03-19,0.007773720414224688,6.241142521606725
2019-03-20,0.007325034580000224,6.248467556186725
2019-03-21,0.007325034580000224,6.255792590766725
2019-03-22,0.005574978765929923,6.261367569532655
2019-03-23,0.005574978765929923,6.2669425482985845
2019-03-24,0.005574978765929923,6.272517527064514
2019-03-25,0.005574978765929923,6.278092505830444
2019-03-26,0.0033359677482875847,6.281428473578732
2019-03-27,0.0033359677482875847,6.284764441327019
2019-03-28,0.003424312448673217,6.288188753775692
2019-03-29,0.003673189182897342,6.291861942958589
2019-03-30,0.003673189182897342,6.295535132141486
2019-03-31,0.003673189182897342,6.299208321324383
2019-04-01,0.003673189182897342,6.30288151050728
2019-04-02,0.004025696216498361,6.306907206723778
2019-04-03,0.004025696216498361,6.3109329029402765
2019-04-04,0.004025696216498361,6.314958599156775
2019-04-05,0.004286498017005038,6.31924509717378
2019-04-06,0.004286498017005038,6.323531595190785
2019-04-07,0.004286498017005038,6.32781809320779
2019-04-08,0.004286498017005038,6.332104591224795
2019-04-09,0.004286498017005038,6.3363910892418
2019-04-10,0.004286498017005038,6.340677587258805
2019-04-11,0.004286498017005038,6.34496408527581
2019-04-12,0.004598904572112721,6.3495629898479224
2019-04-13,0.004598904572112721,6.354161894420035
2019-04-14,0.004598904572112721,6.358760798992148
2019-04-15,0.004598904572112721,6.363359703564261
2019-04-16,0.004263062529612887,6.367622766093874
2019-04-17,0.004263062529612887,6.371885828623486
2019-04-18,0.004263062529612887,6.376148891153099
2019-04-19,0.004263062529612887,6.380411953682711
2019-04-20,0.004263062529612887,6.384675016212324
2019-04-21,0.004263062529612887,6.388938078741936
2019-04-22,0.004263062529612887,6.393201141271549
2019-04-23,0.004263062529612887,6.397464203801161
2019-04-24,0.00476415609446873,6.40222835989563
2019-04-25,0.004089904892532109,6.406318264788162
2019-04-26,0.004089904892532109,6.410408169680694
2019-04-27,0.0041579880358293365,6.414566157716523
2019-04-28,0.0041579880358293365,6.4187241457523525
2019-04-29,0.0041579880358293365,6.422882133788182
2019-04-30,0.0041579880358293365,6.427040121824011
2019-05-01,0.0041579880358293365,6.4311981098598405
2019-05-02,0.0037420301782360847,6.434940140038076
2019-05-03,-0.022287506770934426,6.412652633267142
2019-05-04,-0.022287506770934426,6.390365126496208
2019-05-05,-0.022287506770934426,6.368077619725274
2019-05-06,-0.019701431923012346,6.348376187802262
2019-05-07,0.0033976722635021108,6.351773860065764
2019-05-08,0.0278455417402101,6.379619401805974
2019-05-09,0.030619829945824115,6.410239231751798
2019-05-10,0.05986669547844552,6.470105927230244
2019-05-11,0.05986669547844552,6.52997262270869
2019-05-12,0.05986669547844552,6.589839318187136
2019-05-13,0.05447500681131678,6.644314324998453
2019-05-14,0.049423707274381605,6.693738032272834
2019-05-15,0.049423707274381605,6.743161739547215
2019-05-16,0.0052113200478807456,6.748373059595096
2019-05-17,0.04953646891926829,6.7979095285143645
2019-05-18,0.04953646891926829,6.847445997433633
2019-05-19,0.04953646891926829,6.896982466352902
2019-05-20,0.04398620066796825,6.9409686670208695
2019-05-21,0.04398620066796825,6.984954867688837
2019-05-22,0.04398620066796825,7.028941068356805
2019-05-23,0.04058838544089976,7.069529453797705
2019-05-24,0.04058838544089976,7.1101178392386055
2019-05-25,0.044959730152924565,7.15507756939153
2019-05-26,0.044959730152924565,7.200037299544454
2019-05-27,0.041657038057987324,7.241694337602442
2019-05-28,0.041657038057987324,7.28335137566043
2019-05-29,0.041657038057987324,7.325008413718417
2019-05-30,0.041657038057987324,7.366665451776405
2019-05-31,0.03717264930525822,7.403838101081663
2019-06-01,0.03717264930525822,7.441010750386922
2019-06-02,0.03717264930525822,7.47818339969218
2019-06-03,0.03717264930525822,7.515356048997439
2019-06-04,0.034031385138139136,7.549387434135578
2019-06-05,0.034031385138139136,7.583418819273716
2019-06-06,0.031479760294273296,7.614898579567989
2019-06-07,0.03611569819620532,7.651014277764195
2019-06-08,0.03831414265008287,7.689328420414277
2019-06-09,0.03831414265008287,7.72764256306436
2019-06-10,0.03556915046804384,7.763211713532404
2019-06-11,0.03798331769432962,7.801195031226734
2019-06-12,0.03798331769432962,7.839178348921064
2019-06-13,0.03798331769432962,7.877161666615394
2019-06-14,0.03798331769432962,7.915144984309724
2019-06-15,0.04168293277772615,7.95682791708745
2019-06-16,0.04168293277772615,7.998510849865176
2019-06-17,0.04168293277772615,8.040193782642902
2019-06-18,0.04168293277772615,8.081876715420629
2019-06-19,0.04520236437555313,8.127079079796182
2019-06-20,0.04520236437555313,8.172281444171736
2019-06-21,0.05122124837624313,8.22350269254798
2019-06-22,0.05122124837624313,8.274723940924224
2019-06-23,0.05122124837624313,8.325945189300468
2019-06-24,0.05122124837624313,8.377166437676712
2019-06-25,0.05122124837624313,8.428387686052956
2019-06-26,0.05777082150633294,8.486158507559288
2019-06-27,0.007430539920891582,8.49358904748018
2019-06-28,0.009042618609274744,8.502631666089455
2019-06-29,0.009042618609274744,8.51167428469873
2019-06-30,0.009042618609274744,8.520716903308005
2019-07-01,0.009042618609274744,8.52975952191728
2019-07-02,0.009042618609274744,8.538802140526554
2019-07-03,-0.06033792356698707,8.478464216959567
2019-07-04,-0.06033792356698707,8.41812629339258
2019-07-05,-0.06033792356698707,8.357788369825593
2019-07-06,-0.06033792356698707,8.297450446258607
2019-07-07,-0.06033792356698707,8.23711252269162
2019-07-08,-0.050235156785728735,8.186877365905891
2019-07-09,-0.04139141322149912,8.145485952684393
2019-07-10,0.003974158450527788,8.149460111134921
2019-07-11,-0.0067896128817843925,8.142670498253137
2019-07-12,-0.009097195512492263,8.133573302740645
2019-07-13,0.002874602777191963,8.136447905517837
2019-07-14,0.002874602777191963,8.13932250829503
2019-07-15,0.002874602777191963,8.142197111072221
2019-07-16,0.002874602777191963,8.145071713849413
2019-07-17,-0.0024787189597649598,8.142592994889648
2019-07-18,-0.0024787189597649598,8.140114275929884
2019-07-19,-0.0024787189597649598,8.13763555697012
2019-07-20,-0.0024787189597649598,8.135156838010355
2019-07-21,-0.0024787189597649598,8.13267811905059
2019-07-22,-0.0032578615191001274,8.12942025753149
2019-07-23,0.00019684875368351272,8.129617106285172
2019-07-24,0.0007458739122995344,8.130362980197472
2019-07-25,0.0007458739122995344,8.13110885410977
2019-07-26,0.0007458739122995344,8.13185472802207
2019-07-27,-0.0032436439624093085,8.12861108405966
2019-07-28,-0.0032436439624093085,8.12536744009725
2019-07-29,-0.0032436439624093085,8.12212379613484
2019-07-30,-0.003319829386898774,8.118803966747942
2019-07-31,-0.0036308253933299457,8.115173141354612
2019-08-01,-0.0036308253933299457,8.111542315961282
2019-08-02,-0.003090548448799603,8.108451767512483
2019-08-03,-0.003090548448799603,8.105361219063683
2019-08-04,-0.003090548448799603,8.102270670614883
2019-08-05,-0.0033660874779818974,8.098904583136902
2019-08-06,0.002181248085218193,8.10108583122212
2019-08-07,0.002828294210489822,8.10391412543261
2019-08-08,0.00270387552915656,8.106618000961767
2019-08-09,0.0022256143197216414,8.108843615281488
2019-08-10,0.002454625571379347,8.111298240852868
2019-08-11,0.002454625571379347,8.113752866424248
2019-08-12,0.002454625571379347,8.116207491995628
2019-08-13,0.002454625571379347,8.118662117567007
2019-08-14,-0.002178860065272086,8.116483257501736
2019-08-15,-0.002178860065272086,8.114304397436465
2019-08-16,-0.002178860065272086,8.112125537371194
2019-08-17,-0.002178860065272086,8.109946677305922
2019-08-18,-0.002178860065272086,8.107767817240651
2019-08-19,-0.0004784027659992364,8.107289414474652
2019-08-20,-0.0004784027659992364,8.106811011708652
2019-08-21,-0.0004784027659992364,8.106332608942653
2019-08-22,0.0033192603313108395,8.109651869273964
2019-08-23,-0.00016505539227040696,8.109486813881693
2019-08-24,-0.00016505539227040696,8.109321758489422
2019-08-25,-0.00016505539227040696,8.10915670309715
2019-08-26,-0.00018507540149195276,8.10897162769566
2019-08-27,-0.0016307993566759803,8.107340828338984
2019-08-28,-0.014796602346273887,8.09254422599271
2019-08-29,-0.0157217119215267,8.076822514071182
2019-08-30,-0.0026219881873039944,8.074200525883878
